route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,peak_offpeak
1,7720,9319968,Grand Central,724,1,,1,1,1
1,7720,9319969,Croton-Harmon,725,0,,12,1,0
1,7720,9319970,Croton-Harmon,727,0,,12,1,0
1,7720,9319971,Grand Central,728,1,,1,1,1
1,7720,9319972,Croton-Harmon,729,0,,12,1,0
1,7720,9319973,Grand Central,730,1,,1,1,1
1,7720,9319974,Croton-Harmon,731,0,,12,1,0
1,7720,9319975,Grand Central,732,1,,1,1,1
1,7720,9319976,Croton-Harmon,733,0,,12,1,0
1,7720,9319977,Grand Central,734,1,,1,1,1
1,7720,9319978,Croton-Harmon,735,0,,12,1,0
1,7720,9319979,Grand Central,736,1,,1,1,1
1,7720,9319980,Croton-Harmon,737,0,,12,1,0
1,7720,9319981,Grand Central,738,1,,1,1,1
1,7720,9319982,Croton-Harmon,739,0,,12,1,0
1,7720,9319983,Grand Central,740,1,,1,1,1
1,7720,9319984,Croton-Harmon,741,0,,12,1,0
1,7720,9319985,Grand Central,742,1,,1,1,1
1,7720,9319986,Croton-Harmon,743,0,,12,1,0
1,7720,9319987,Grand Central,744,1,,1,1,0
1,7720,9319988,Croton-Harmon,745,0,,12,1,1
1,7720,9319989,Grand Central,746,1,,1,1,0
1,7720,9319990,Croton-Harmon,747,0,,12,1,1
1,7720,9319991,Grand Central,748,1,,1,1,0
1,7720,9319992,Croton-Harmon,749,0,,12,1,1
1,7720,9319993,Grand Central,750,1,,1,1,0
1,7720,9319994,Croton-Harmon,751,0,,12,1,1
1,7720,9319995,Grand Central,752,1,,1,1,0
1,7720,9319996,Croton-Harmon,753,0,,12,1,1
1,7720,9319997,Grand Central,754,1,,1,1,0
1,7720,9319998,Croton-Harmon,755,0,,12,1,1
1,7720,9319999,Grand Central,756,1,,1,1,0
1,7720,9320000,Croton-Harmon,757,0,,12,1,1
1,7720,9320001,Grand Central,758,1,,1,1,0
1,7720,9320002,Croton-Harmon,759,0,,12,1,1
1,7720,9320003,Grand Central,760,1,,1,1,0
1,7720,9320004,Croton-Harmon,761,0,,12,1,1
1,7720,9320005,Grand Central,762,1,,1,1,0
1,7720,9320006,Croton-Harmon,763,0,,12,1,1
1,7720,9320007,Grand Central,764,1,,1,1,0
