route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_S4898_303,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_S54_307,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-044800_MISC_506,BRIELLE AV GANSEVOORT BL,0,S540145
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_MISC_420,ELTINGVILLE RICHMOND AV,1,S540140
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-042500_S5181_305,ELTINGVILLE RICHMOND AV,1,S540143
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-049500_S54_305,SEAVIEW HOSPITAL,1,S540138
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-042700_MISC_492,BRIELLE AV GANSEVOORT BL,0,S540142
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_S4252_304,ELTINGVILLE RICHMOND AV,1,S540140
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_SIM22_303,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_MISC_554,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-041700_S54_302,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-066000_S54_303,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-069000_MISC_516,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-072000_S54_301,ELTINGVILLE RICHMOND AV,1,S540137
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-090000_S54_305,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-131500_S54_309,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-087500_SIM33_303,W NEW BRIGHTON RICHMOND TERR,0,S540139
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-098500_S54_304,W NEW BRIGHTON RICHMOND TERR,0,S540136
S54,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-085000_S54_302,ELTINGVILLE RICHMOND AV,1,S540137
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-006000_MISC_404,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-012000_MISC_404,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-018000_MISC_404,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-024000_MISC_404,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-030000_MISC_422,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-033000_MISC_416,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-036000_MISC_428,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-043500_S5181_301,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-046500_MISC_416,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-052000_S5181_302,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-039000_MISC_422,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-042000_S5181_302,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-045000_S4898_304,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-048000_S5181_304,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-050000_S5181_306,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-054000_MISC_425,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-055500_MISC_405,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-058500_S5181_304,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-060000_S5181_306,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-064000_MISC_425,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-068000_S5181_305,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-072000_MISC_431,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-076000_MISC_462,GRANT CITY via BAY ST,1,S510093
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-062000_MISC_431,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-066000_MISC_462,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-070000_S5181_302,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-074000_MISC_519,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-078000_S5181_305,GRANT CITY via BAY ST via FT WADSWORTH,1,S510094
S51,CA_D9-Weekday-SDon,CA_D9-Weekday-SDon-080000_S5181_302,GRANT CITY via BAY ST,1,S510093
