route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,drt_advance_book_min,peak_offpeak
BX2,KB_F0-Sunday-116000_BX2_223,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX15,KB_F0-Sunday-116100_BX15_58,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX18,KB_F0-Sunday-116100_BX18_5,KB_F0-Sunday,170 ST CONCOURSE,0,BX180077,0.0,0
BX3,KB_F0-Sunday-116100_BX3_125,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX3,KB_F0-Sunday-116200_BX3_119,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX10,KB_F0-Sunday-116300_BX10_26,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX1,KB_F0-Sunday-116300_BX1_119,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX15,KB_F0-Sunday-116400_BX15_51,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX13,KB_F0-Sunday-116400_BX3_122,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX7,KB_F0-Sunday-116500_BX7_25,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX7,KB_F0-Sunday-116600_BX7_33,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX9,KB_F0-Sunday-116700_BX9_42,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX13,KB_F0-Sunday-116800_BX13_224,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX9,KB_F0-Sunday-116800_BX9_36,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX3,KB_F0-Sunday-116900_BX3_115,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX15,KB_F0-Sunday-117100_BX15_49,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX2,KB_F0-Sunday-117100_BX1_127,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX3,KB_F0-Sunday-117100_BX3_126,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
M100,KB_F0-Sunday-117100_M100_343,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX18,KB_F0-Sunday-117200_BX18_6,KB_F0-Sunday,RIVER PARK TOWERS,1,BX180067,0.0,0
BX13,KB_F0-Sunday-117300_BX13_221,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX1,KB_F0-Sunday-117400_BX1_134,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
M100,KB_F0-Sunday-117400_M100_338,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX13,KB_F0-Sunday-117500_BX13_223,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX1,KB_F0-Sunday-117500_BX1_128,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX2,KB_F0-Sunday-117500_BX2_224,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX15,KB_F0-Sunday-117600_BX15_47,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX3,KB_F0-Sunday-117700_BX3_123,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX10,KB_F0-Sunday-117800_BX10_34,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX7,KB_F0-Sunday-117800_BX7_30,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX9,KB_F0-Sunday-117800_BX9_41,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX3,KB_F0-Sunday-117900_BX3_132,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX9,KB_F0-Sunday-117900_BX9_48,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX10,KB_F0-Sunday-118000_BX10_33,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX7,KB_F0-Sunday-118000_BX7_34,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX13,KB_F0-Sunday-118100_BX13_219,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX15,KB_F0-Sunday-118100_BX15_43,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX13,KB_F0-Sunday-118300_BX13_210,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
M100,KB_F0-Sunday-118300_M100_344,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX2,KB_F0-Sunday-118500_BX1_132,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX3,KB_F0-Sunday-118500_BX3_128,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX7,KB_F0-Sunday-118500_BX7_22,KB_F0-Sunday,ISHAM ST,1,BX070171,0.0,0
BX7,KB_F0-Sunday-118700_BX7_23,KB_F0-Sunday,ISHAM ST,0,BX070165,0.0,0
BX15,KB_F0-Sunday-118800_BX15_46,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX1,KB_F0-Sunday-118800_BX2_230,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX9,KB_F0-Sunday-118800_BX9_37,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX1,KB_F0-Sunday-118900_BX1_138,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
BX3,KB_F0-Sunday-118900_BX3_124,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
M100,KB_F0-Sunday-118900_M100_334,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX13,KB_F0-Sunday-119000_BX13_220,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX13,KB_F0-Sunday-119000_BX13_226,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX2,KB_F0-Sunday-119000_BX2_227,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX15,KB_F0-Sunday-119100_BX15_50,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX18,KB_F0-Sunday-119100_BX18_6,KB_F0-Sunday,170 ST CONCOURSE,0,BX180077,0.0,0
BX9,KB_F0-Sunday-119100_BX9_43,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX10,KB_F0-Sunday-119300_BX10_30,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX3,KB_F0-Sunday-119300_BX3_114,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX7,KB_F0-Sunday-119300_BX7_28,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX7,KB_F0-Sunday-119500_BX7_26,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
M100,KB_F0-Sunday-119500_M100_331,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX9,KB_F0-Sunday-119700_BX9_32,KB_F0-Sunday,BWAY-225 ST,1,BX090119,0.0,0
BX13,KB_F0-Sunday-119800_BX13_218,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX1,KB_F0-Sunday-119800_BX1_135,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
BX2,KB_F0-Sunday-119800_BX1_137,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX9,KB_F0-Sunday-119800_BX9_38,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX3,KB_F0-Sunday-119900_BX13_225,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX10,KB_F0-Sunday-120000_BX10_28,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-120000_BX13_222,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX15,KB_F0-Sunday-120000_BX15_48,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX18,KB_F0-Sunday-120000_BX18_5,KB_F0-Sunday,RIVER PARK TOWERS,1,BX180067,0.0,0
BX15,KB_F0-Sunday-120100_BX15_57,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX1,KB_F0-Sunday-120100_BX1_133,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX3,KB_F0-Sunday-120100_BX3_130,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX9,KB_F0-Sunday-120300_BX9_34,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX13,KB_F0-Sunday-120700_BX3_122,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
M100,KB_F0-Sunday-120700_M100_339,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX7,KB_F0-Sunday-120800_BX7_27,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX9,KB_F0-Sunday-120800_BX9_33,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
M100,KB_F0-Sunday-120800_M100_335,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX10,KB_F0-Sunday-121000_BX10_27,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX13,KB_F0-Sunday-121000_BX13_224,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX7,KB_F0-Sunday-121000_BX7_29,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX15,KB_F0-Sunday-121100_BX15_54,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX3,KB_F0-Sunday-121100_BX3_119,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX3,KB_F0-Sunday-121100_BX3_125,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX15,KB_F0-Sunday-121200_BX15_52,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX1,KB_F0-Sunday-121400_BX2_218,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX13,KB_F0-Sunday-121500_BX13_221,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX9,KB_F0-Sunday-121500_BX9_40,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX2,KB_F0-Sunday-121600_BX2_226,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX7,KB_F0-Sunday-121700_BX7_24,KB_F0-Sunday,ISHAM ST,0,BX070165,0.0,0
BX2,KB_F0-Sunday-121800_BX2_219,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX9,KB_F0-Sunday-121800_BX9_35,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX18,KB_F0-Sunday-121900_BX18_5,KB_F0-Sunday,170 ST CONCOURSE,0,BX180077,0.0,0
BX1,KB_F0-Sunday-121900_BX1_139,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
M100,KB_F0-Sunday-121900_M100_341,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX10,KB_F0-Sunday-122000_BX10_26,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-122000_BX13_223,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX1,KB_F0-Sunday-122000_BX2_220,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX15,KB_F0-Sunday-122100_BX15_45,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX3,KB_F0-Sunday-122100_BX3_126,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX3,KB_F0-Sunday-122300_BX3_123,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX7,KB_F0-Sunday-122300_BX7_25,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX13,KB_F0-Sunday-122400_BX13_219,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX7,KB_F0-Sunday-122500_BX7_33,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX15,KB_F0-Sunday-122700_BX15_53,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX9,KB_F0-Sunday-122700_BX9_49,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX9,KB_F0-Sunday-122800_BX9_39,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
M100,KB_F0-Sunday-122800_M100_336,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX10,KB_F0-Sunday-123000_BX10_33,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX13,KB_F0-Sunday-123000_BX13_220,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX18,KB_F0-Sunday-123000_BX18_6,KB_F0-Sunday,RIVER PARK TOWERS,1,BX180067,0.0,0
BX3,KB_F0-Sunday-123100_BX13_228,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX2,KB_F0-Sunday-123100_BX2_221,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
M100,KB_F0-Sunday-123100_M100_332,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX13,KB_F0-Sunday-123200_BX13_226,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX15,KB_F0-Sunday-123300_BX15_51,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX9,KB_F0-Sunday-123300_BX9_36,KB_F0-Sunday,BWAY-225 ST,1,BX090119,0.0,0
BX1,KB_F0-Sunday-123500_BX2_222,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX3,KB_F0-Sunday-123500_BX3_128,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX2,KB_F0-Sunday-123800_BX1_136,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX7,KB_F0-Sunday-123800_BX7_32,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX9,KB_F0-Sunday-123900_BX9_41,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX10,KB_F0-Sunday-124000_BX10_25,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-124000_BX13_229,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX7,KB_F0-Sunday-124000_BX7_31,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX9,KB_F0-Sunday-124000_BX9_44,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX13,KB_F0-Sunday-124100_BX13_222,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX3,KB_F0-Sunday-124100_BX3_124,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX15,KB_F0-Sunday-124200_BX15_49,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX1,KB_F0-Sunday-124200_BX1_143,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
M100,KB_F0-Sunday-124300_M100_333,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX15,KB_F0-Sunday-124500_BX15_47,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX3,KB_F0-Sunday-124700_BX3_130,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX7,KB_F0-Sunday-124800_BX7_26,KB_F0-Sunday,ISHAM ST,1,BX070171,0.0,0
M100,KB_F0-Sunday-124800_M100_342,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX13,KB_F0-Sunday-124900_BX13_224,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX18,KB_F0-Sunday-124900_BX18_6,KB_F0-Sunday,170 ST CONCOURSE,0,BX180077,0.0,0
BX10,KB_F0-Sunday-125000_BX10_28,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX1,KB_F0-Sunday-125000_BX2_223,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX13,KB_F0-Sunday-125000_BX3_129,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX3,KB_F0-Sunday-125100_BX13_225,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX9,KB_F0-Sunday-125100_BX9_37,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX9,KB_F0-Sunday-125200_BX9_52,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX7,KB_F0-Sunday-125500_BX7_28,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
M100,KB_F0-Sunday-125500_M100_338,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX2,KB_F0-Sunday-125600_BX1_134,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX15,KB_F0-Sunday-125700_BX15_46,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX15,KB_F0-Sunday-125700_BX15_50,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX1,KB_F0-Sunday-125700_BX2_224,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX9,KB_F0-Sunday-125700_BX9_38,KB_F0-Sunday,BWAY-225 ST,1,BX090119,0.0,0
BX7,KB_F0-Sunday-125800_BX7_29,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX13,KB_F0-Sunday-125900_BX13_223,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX10,KB_F0-Sunday-126000_BX10_27,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-126000_BX13_221,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX18,KB_F0-Sunday-126000_BX18_5,KB_F0-Sunday,RIVER PARK TOWERS,1,BX180067,0.0,0
BX3,KB_F0-Sunday-126100_BX3_125,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX2,KB_F0-Sunday-126200_BX1_140,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX3,KB_F0-Sunday-126200_BX3_126,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX9,KB_F0-Sunday-126300_BX9_42,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX9,KB_F0-Sunday-126400_BX9_45,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX1,KB_F0-Sunday-126600_BX2_228,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
M100,KB_F0-Sunday-126800_M100_337,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX13,KB_F0-Sunday-126900_BX13_220,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX15,KB_F0-Sunday-126900_BX15_48,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX10,KB_F0-Sunday-127000_BX10_26,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX13,KB_F0-Sunday-127000_BX13_226,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX7,KB_F0-Sunday-127000_BX7_27,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
M100,KB_F0-Sunday-127000_M100_334,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX2,KB_F0-Sunday-127100_BX1_138,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX15,KB_F0-Sunday-127200_BX15_55,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX1,KB_F0-Sunday-127200_BX2_225,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX3,KB_F0-Sunday-127300_BX3_132,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX9,KB_F0-Sunday-127500_BX9_43,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX9,KB_F0-Sunday-127600_BX9_40,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
BX7,KB_F0-Sunday-127800_BX7_34,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX13,KB_F0-Sunday-127900_BX13_229,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX18,KB_F0-Sunday-127900_BX18_5,KB_F0-Sunday,170 ST CONCOURSE,0,BX180077,0.0,0
BX10,KB_F0-Sunday-128000_BX10_34,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-128000_BX13_222,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX3,KB_F0-Sunday-128000_BX13_228,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX15,KB_F0-Sunday-128100_BX15_52,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX3,KB_F0-Sunday-128500_BX3_128,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX7,KB_F0-Sunday-128500_BX7_30,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
M100,KB_F0-Sunday-128500_M100_335,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX15,KB_F0-Sunday-128700_BX15_56,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX9,KB_F0-Sunday-128700_BX9_39,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX1,KB_F0-Sunday-128800_BX1_135,KB_F0-Sunday,RIVERDALE 231 ST via CONCOURSE,0,BX010057,0.0,0
BX9,KB_F0-Sunday-128800_BX9_49,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
M100,KB_F0-Sunday-128800_M100_343,KB_F0-Sunday,E HARLEM 2 AV-127 ST,1,M1000002,0.0,0
BX2,KB_F0-Sunday-128900_BX1_137,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX020070,0.0,0
BX2,KB_F0-Sunday-128900_BX2_226,KB_F0-Sunday,KNGSBRIDGE HTS FT INDEP ST via CONCOURSE,0,BX020058,0.0,0
BX13,KB_F0-Sunday-128900_BX3_129,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX10,KB_F0-Sunday-129000_BX10_25,KB_F0-Sunday,NORWOOD 205 ST STA,1,BX100172,0.0,0
BX13,KB_F0-Sunday-129000_BX13_224,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX18,KB_F0-Sunday-129000_BX18_6,KB_F0-Sunday,RIVER PARK TOWERS,1,BX180067,0.0,0
BX15,KB_F0-Sunday-129300_BX15_53,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
BX1,KB_F0-Sunday-129300_BX2_227,KB_F0-Sunday,MOTT HAVEN 138 ST via CONCOURSE,1,BX010056,0.0,0
BX7,KB_F0-Sunday-129800_BX7_31,KB_F0-Sunday,WASHINGTON HEIGHTS 168 ST via BROADWAY,1,BX070005,0.0,0
BX13,KB_F0-Sunday-129900_BX13_221,KB_F0-Sunday,WASHINGTON HEIGHTS G.W. BRIDGE,1,BX130280,0.0,0
BX9,KB_F0-Sunday-129900_BX9_44,KB_F0-Sunday,WEST FARMS,1,BX090150,0.0,0
BX10,KB_F0-Sunday-130000_BX10_28,KB_F0-Sunday,RIVERDALE 263 ST,0,BX100186,0.0,0
BX13,KB_F0-Sunday-130000_BX13_223,KB_F0-Sunday,RIVER AV-149 ST,0,BX130259,0.0,0
BX3,KB_F0-Sunday-130000_BX13_225,KB_F0-Sunday,WASHINGTON HEIGHTS G W BRIDGE,1,BX030101,0.0,0
BX3,KB_F0-Sunday-130000_BX3_130,KB_F0-Sunday,RIVERDALE BWAY-238 ST,0,BX030099,0.0,0
BX7,KB_F0-Sunday-130000_BX7_32,KB_F0-Sunday,RIVERDALE 263 ST,0,BX070183,0.0,0
BX9,KB_F0-Sunday-130000_BX9_41,KB_F0-Sunday,RIVERDALE 262 ST,0,BX090145,0.0,0
M100,KB_F0-Sunday-130000_M100_336,KB_F0-Sunday,INWOOD 220 ST via AMSTERDAM via BROADWAY,0,M1000085,0.0,0
BX15,KB_F0-Sunday-130200_BX15_51,KB_F0-Sunday,WEST HARLEM 12 AV via 3 AV via 125 ST,1,BX150176,0.0,0
BX15,KB_F0-Sunday-130500_BX15_49,KB_F0-Sunday,FORDHAM PLZ via 3 AV,0,BX150193,0.0,0
